customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod
6682-QJDGB,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check
6507-DTJZV,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic)
8780-IXSTS,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check
7673-BQGKU,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic)
6723-WSNTY,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic)
9530-EHPOH,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check
2725-IWWBA,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check
0345-HKJVM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check
1061-PNTHC,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check
0394-YONDK,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic)
6574-MCOEH,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check
7399-QHBJS,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic)
3049-SOLAY,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check
0997-YTLNY,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check
3317-HRTNN,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check
9479-HYNYL,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic)
3235-ETOOB,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check
9708-KFDBY,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic)
8058-INTPH,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check
3642-GKTCT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check
0774-RMNUW,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic)
1334-PDUKM,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic)
0756-MPZRL,No,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic)
2242-MFOTG,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic)
2927-CVULT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic)
2144-BFDSO,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic)
8745-PVESG,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic)
7647-GYYKX,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic)
5647-FXOTP,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check
5569-OUICF,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic)
8821-XNHVZ,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check
2082-OJVTK,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check
9700-ISPUP,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check
9839-ETQOE,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check
6078-VESFR,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic)
9027-TMATR,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check
5940-NFXKV,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check
1941-HOSAM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check
9110-HSGTV,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic)
0704-VCUMB,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic)
6171-ZTVYB,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic)
8053-WWDRO,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic)
9564-KCLHR,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check
1935-IMVBB,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check
2535-PBCGC,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic)
2082-CEFLT,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
1470-PSXNM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check
1213-NGCUN,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic)
2498-XLDZR,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check
9866-OCCKE,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check
5338-YHWYT,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic)
7718-UPSKJ,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic)
8731-WBBMB,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic)
1448-CYWKC,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic)
7901-IIDQV,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic)
2690-DVRVK,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check
5688-KZTSN,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
1270-XKUCC,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check
0334-ZFJSR,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic)
2894-QOJRX,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic)
5747-PMBSQ,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check
5583-EJXRD,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic)
4565-EVZMJ,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check
3143-JQEGI,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check
6386-SZZKH,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic)
3327-YBAKM,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check
9441-QHEVC,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check
6705-LNMDD,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check
2580-ASVVY,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check
3370-GQEAL,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check
5032-USPKF,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic)
2982-IHMFT,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check
3521-SYVOR,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check
4254-QPEDE,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic)
6283-GITPX,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic)
9526-JAWYF,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check
0771-CHWSK,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic)
9788-HNGUT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic)
9495-REDIY,No,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic)
5375-XLDOF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic)
1172-VIYBP,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic)
5649-VUKMC,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check
6559-PDZLR,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check
8992-OBVDG,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check
4273-MBHYA,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check
4724-WXVWF,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check
5701-GUXDC,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic)
1460-UZPRJ,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check
6082-GLJIX,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check
5143-EGQFK,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check
4919-IKATY,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check
2495-TTHBQ,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check
0485-ZBSLN,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic)
3810-PJUHR,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check
9050-QLROH,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic)
0847-HGRML,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic)
8232-CTLKO,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check
9227-YBAXE,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic)
6168-WFVVF,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
9860-LISIZ,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check
0112-QAWRZ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic)
0877-SDMBN,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic)
2786-GCDPI,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check
4043-MKDTV,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check
8065-YKXKD,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
9637-EIHEQ,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check
9229-RQABD,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check
8313-KTIHG,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check
5320-BRKGK,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check
6284-KMNUF,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check
9689-PTNPG,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check
9465-RWMXL,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check
6229-UOLQL,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check
2362-IBOOY,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check
3137-LUPIX,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check
0843-WTBXE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic)
6143-JQKEA,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic)
8676-OOQEJ,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check
5515-IDEJJ,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check
9701-CDXHR,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check
7450-NWRTR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check
8124-NZVGJ,No,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check
2162-FRZAA,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic)
5376-DEQCP,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
5118-MUEYH,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic)
9095-HFAFX,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic)
5627-TVBPP,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic)
2379-ENZGV,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check
3936-QQFLL,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check
2589-AYCRP,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic)
4067-HLYQI,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic)
5124-EOGYE,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check
5057-RKGLH,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check
0292-WEGCH,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check
8910-ICHIU,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic)
4097-YODCF,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check
9715-WZCLW,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check
9786-YWNHU,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check
6407-GSJNL,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic)
6005-OBZPH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check
4049-ZPALD,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic)
7932-WPTDS,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
3733-UOCWF,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic)
6833-JMZYP,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic)
2722-VOJQL,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic)
1310-QRITU,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
8961-QDZZJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check
9715-SBVSU,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic)
8490-BXHEO,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic)
7173-TETGO,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic)
7929-SKFGK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic)
2300-RQGOI,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check
3563-SVYLG,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic)
5228-EXCET,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check
6435-VWCCY,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic)
4998-IKFSE,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check
8630-QSGXK,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic)
2455-USLMV,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic)
7394-FKDNK,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check
9488-FVZCC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic)
6331-LWDTQ,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic)
5995-WWKKG,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check
1597-FZREH,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check
7879-CGSFV,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check
9921-EZKBY,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic)
7432-FFVAR,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic)
7246-ZGQDF,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check
7000-WCEVQ,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check
0727-IWKVK,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check
5959-BELXA,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic)
4456-RHSNB,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic)
3512-IZIKN,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic)
2481-SBOYW,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic)
7109-MFBYV,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check
1833-TCXKK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic)
1832-PEUTS,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic)
6141-OOXUQ,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check
8660-BUETV,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check
0580-PIQHM,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic)
5696-CEIQJ,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic)
7503-ZGUZJ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check
1696-HXOWK,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check
3026-ATZYV,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic)
4012-YCFAI,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check
2506-TNFCO,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
9970-QBCDA,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic)
8718-PTMEZ,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check
9496-IVVRP,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic)
2207-OBZNX,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check
2657-VPXTA,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check
6551-VLJMV,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic)
1221-GHZEP,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check
9289-LBQVU,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check
6142-VSJQO,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic)
3458-IDMFK,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check
6933-FHBZC,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check
0221-NAUXK,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic)
9770-KXGQU,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check
6437-UKHMV,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check
6538-POCHL,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic)
6726-NNFWD,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic)
3002-WQZWT,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
4277-UDIEF,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic)
1208-NBVFH,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check
4912-PIGUY,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check
1114-CENIM,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic)
6060-DRTNL,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check
2725-TTRIQ,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic)
3374-TTZTK,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check
8990-ZXLSU,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check
2275-RBYQS,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check
8473-VUVJN,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check
6289-CPNLD,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check
5536-SLHPM,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check
4419-UJMUS,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check
7794-JASDG,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check
7609-YBPXG,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic)
5519-TEEUH,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check
7856-GANIL,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic)
0804-XBFBV,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check
2676-OXPPQ,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic)
3703-TTEPD,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic)
2799-TSLAG,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic)
0196-VULGZ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check
8837-VVWLQ,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check
2696-NARTR,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check
2208-NKVVH,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check
7614-QVWQL,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic)
1976-CFOCS,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check
4631-OACRM,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check
7139-JZFVG,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic)
4987-GQWPO,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic)
3755-JBMNH,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic)
1757-TCATG,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic)
6345-ULYRW,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check
4776-XSKYQ,No,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic)
8048-DSDFQ,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check
5753-QQWPW,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check
6010-DDPPW,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic)
1809-DMJHQ,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check
6693-FRIRW,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic)
6586-MYGKD,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic)
3173-NVMPX,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check
0248-PGHBZ,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic)
0623-GDISB,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic)
2892-GESUL,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check
6923-EFPNL,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic)
7472-EQOAV,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic)
9574-RKJIF,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check
2043-WVTQJ,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check
8034-RYTVV,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic)
3863-QSTYI,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check
2619-WFQWU,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check
5044-LRQAQ,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic)
1716-LSAMB,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic)
1333-PBMXB,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic)
6546-OPBBH,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check
5985-BEHZK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic)
9127-QRZMH,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic)
